issue_id,table_name,issue_type,field_name,detected_date,resolved_date,days_to_resolve,severity,resolved_flag,source_system
DQ609928,encounters,Duplicate_Record,performance_rate,2024-08-25,2024-09-12,18,Medium,1,External_Feed
DQ457086,patients,Missing_Value,age,2023-11-27,2023-12-06,9,Medium,1,Clarity
DQ025955,lab_results,Referential_Integrity,patient_id,2024-09-26,2024-09-27,1,High,1,Epic
DQ980946,encounters,Format_Error,zip_code,2024-01-13,2024-01-30,17,Critical,1,Clarity
DQ084515,quality_measures,Late_Submission,icd10_code,2023-09-08,2023-09-24,16,Medium,1,Manual_Entry
DQ378208,patient_surveys,Out_of_Range,zip_code,2025-11-08,2025-11-12,4,Critical,0,Epic
DQ658687,quality_measures,Duplicate_Record,patient_id,2023-02-11,2023-02-17,6,Critical,0,Epic
DQ764363,lab_results,Late_Submission,encounter_date,2024-11-02,2024-11-07,5,Medium,1,Manual_Entry
DQ624494,patients,Coding_Error,patient_id,2023-09-19,2023-10-12,23,Critical,0,External_Feed
DQ614636,encounters,Format_Error,patient_id,2025-09-29,2025-10-26,27,High,1,Epic
DQ116105,encounters,Referential_Integrity,total_charges,2024-07-30,2024-08-24,25,Low,1,Clarity
DQ288355,quality_measures,Missing_Value,patient_id,2024-06-24,2024-06-28,4,Low,1,Epic
DQ312058,lab_results,Duplicate_Record,encounter_date,2024-11-16,2024-11-24,8,Medium,1,Epic
DQ005486,quality_measures,Format_Error,total_charges,2023-12-01,2023-12-22,21,Low,1,External_Feed
DQ425981,patient_surveys,Late_Submission,performance_rate,2023-06-29,2023-06-29,0,Low,1,Clarity
DQ260799,patient_surveys,Coding_Error,age,2024-11-27,2024-12-20,23,Critical,1,Clarity
DQ200584,patient_surveys,Missing_Value,total_charges,2023-10-25,2023-10-27,2,Low,1,Clarity
DQ694850,patients,Referential_Integrity,performance_rate,2025-06-07,2025-06-12,5,High,1,External_Feed
DQ980977,patients,Out_of_Range,zip_code,2025-12-22,2026-01-16,25,Medium,1,Clarity
DQ929135,quality_measures,Out_of_Range,performance_rate,2023-11-11,2023-11-30,19,High,0,External_Feed
DQ667049,encounters,Late_Submission,icd10_code,2024-03-14,2024-04-03,20,Critical,1,Clarity
DQ218130,encounters,Late_Submission,icd10_code,2024-02-23,2024-03-13,19,High,1,Clarity
DQ890243,encounters,Referential_Integrity,zip_code,2025-02-09,2025-02-21,12,Critical,1,Clarity
DQ125103,patients,Format_Error,icd10_code,2024-01-07,2024-02-02,26,Low,1,Clarity
DQ704587,patient_surveys,Out_of_Range,performance_rate,2023-03-22,2023-04-15,24,Medium,1,Clarity
DQ274916,quality_measures,Coding_Error,zip_code,2023-08-22,2023-09-07,16,High,1,External_Feed
DQ447889,patients,Out_of_Range,performance_rate,2024-08-17,2024-09-10,24,Low,1,Manual_Entry
DQ952804,encounters,Out_of_Range,zip_code,2023-10-07,2023-10-30,23,Medium,0,External_Feed
DQ958010,encounters,Late_Submission,patient_id,2023-04-01,2023-04-13,12,Medium,1,Epic
DQ331346,patient_surveys,Out_of_Range,age,2025-11-11,2025-11-30,19,Critical,1,External_Feed
DQ195563,patient_surveys,Missing_Value,zip_code,2023-03-11,2023-03-16,5,Medium,1,Manual_Entry
DQ429279,quality_measures,Duplicate_Record,total_charges,2025-01-02,2025-01-20,18,High,1,External_Feed
DQ712960,lab_results,Referential_Integrity,age,2023-02-10,2023-02-24,14,Medium,0,Manual_Entry
DQ189261,quality_measures,Coding_Error,performance_rate,2024-06-22,2024-07-16,24,Low,1,Clarity
DQ546743,encounters,Late_Submission,patient_id,2023-03-31,2023-04-30,30,Medium,1,Clarity
DQ474260,patient_surveys,Coding_Error,patient_id,2023-09-06,2023-09-12,6,Critical,1,Epic
DQ806866,quality_measures,Missing_Value,patient_id,2025-11-16,2025-12-11,25,Critical,1,External_Feed
DQ250823,quality_measures,Late_Submission,performance_rate,2024-08-27,2024-09-25,29,Low,1,Epic
DQ971232,patients,Coding_Error,patient_id,2025-12-29,2026-01-05,7,High,1,Epic
DQ332721,patients,Coding_Error,age,2023-03-31,2023-04-02,2,Low,1,Epic
DQ837703,patients,Coding_Error,zip_code,2025-03-15,2025-04-14,30,Low,1,Epic
DQ612542,patient_surveys,Format_Error,total_charges,2025-12-03,2025-12-06,3,Low,1,Manual_Entry
DQ806721,lab_results,Missing_Value,encounter_date,2023-08-20,2023-09-15,26,Medium,1,Epic
DQ672198,quality_measures,Late_Submission,age,2024-10-07,2024-10-30,23,High,1,Manual_Entry
DQ338146,quality_measures,Format_Error,encounter_date,2024-05-02,2024-05-09,7,Low,1,Clarity
DQ763875,patients,Out_of_Range,age,2023-10-01,2023-10-30,29,Medium,1,Clarity
DQ376676,patients,Late_Submission,icd10_code,2023-09-30,2023-10-25,25,Low,1,Epic
DQ148062,lab_results,Format_Error,zip_code,2023-02-28,2023-03-26,26,High,1,External_Feed
DQ889415,encounters,Coding_Error,patient_id,2024-08-03,2024-09-02,30,High,1,Clarity
DQ107911,patient_surveys,Out_of_Range,total_charges,2023-01-25,2023-02-23,29,High,1,External_Feed
DQ155263,quality_measures,Out_of_Range,patient_id,2025-03-27,2025-04-05,9,Critical,1,Epic
DQ043284,patients,Late_Submission,patient_id,2025-04-11,2025-04-21,10,High,0,External_Feed
DQ378225,lab_results,Missing_Value,age,2025-09-04,2025-09-05,1,High,1,Epic
DQ075067,patient_surveys,Missing_Value,patient_id,2024-10-29,2024-11-11,13,Critical,1,External_Feed
DQ420111,patient_surveys,Late_Submission,zip_code,2025-02-02,2025-02-02,0,Medium,1,External_Feed
DQ272897,quality_measures,Late_Submission,zip_code,2023-02-24,2023-02-27,3,Medium,0,Manual_Entry
DQ306764,encounters,Late_Submission,encounter_date,2023-09-03,2023-09-15,12,Low,1,Epic
DQ056015,lab_results,Coding_Error,icd10_code,2025-02-25,2025-03-04,7,Critical,1,Clarity
DQ174459,encounters,Format_Error,performance_rate,2024-01-10,2024-01-19,9,Medium,1,External_Feed
DQ346993,encounters,Duplicate_Record,age,2023-08-18,2023-09-17,30,Medium,1,Manual_Entry
DQ064476,patients,Coding_Error,encounter_date,2024-04-21,2024-05-14,23,Low,1,Epic
DQ888320,quality_measures,Coding_Error,icd10_code,2023-10-17,2023-11-03,17,Low,1,Epic
DQ192764,lab_results,Late_Submission,icd10_code,2025-06-17,2025-07-02,15,Medium,1,Epic
DQ339362,encounters,Coding_Error,age,2023-10-25,2023-11-24,30,Critical,0,Manual_Entry
DQ341547,encounters,Duplicate_Record,total_charges,2023-11-05,2023-11-14,9,Medium,1,Epic
DQ361545,quality_measures,Format_Error,total_charges,2023-05-14,2023-05-17,3,Critical,1,Manual_Entry
DQ887253,patient_surveys,Format_Error,icd10_code,2024-03-14,2024-03-21,7,Critical,0,Epic
DQ177069,encounters,Late_Submission,patient_id,2024-09-25,2024-10-13,18,Low,1,Clarity
DQ055938,quality_measures,Format_Error,performance_rate,2023-02-20,2023-03-18,26,Medium,1,Epic
DQ740960,patient_surveys,Missing_Value,total_charges,2023-06-23,2023-07-19,26,Medium,1,External_Feed
DQ035844,patient_surveys,Coding_Error,total_charges,2024-06-26,2024-07-12,16,Medium,1,Epic
DQ820374,lab_results,Coding_Error,encounter_date,2023-11-03,2023-11-20,17,High,1,Epic
DQ478931,encounters,Duplicate_Record,performance_rate,2024-03-18,2024-03-19,1,Critical,1,Clarity
DQ428601,patient_surveys,Format_Error,zip_code,2023-05-22,2023-06-21,30,Critical,1,Clarity
DQ925138,patients,Late_Submission,icd10_code,2023-08-19,2023-09-13,25,Low,1,External_Feed
DQ507015,patients,Format_Error,encounter_date,2025-06-16,2025-06-17,1,Low,1,External_Feed
DQ160720,patients,Coding_Error,total_charges,2024-05-15,2024-05-25,10,High,1,External_Feed
DQ554072,patient_surveys,Late_Submission,zip_code,2025-07-24,2025-08-16,23,Medium,1,Manual_Entry
DQ084912,lab_results,Late_Submission,performance_rate,2023-01-02,2023-01-23,21,High,1,Clarity
DQ507320,quality_measures,Coding_Error,encounter_date,2023-05-15,2023-05-19,4,Medium,1,Clarity
DQ563254,quality_measures,Out_of_Range,age,2024-03-11,2024-03-30,19,Medium,1,External_Feed
DQ770867,patients,Coding_Error,zip_code,2025-04-23,2025-05-15,22,Low,1,Epic
DQ015577,lab_results,Format_Error,patient_id,2024-08-25,2024-09-23,29,Medium,1,External_Feed
DQ533111,encounters,Coding_Error,patient_id,2023-08-05,2023-08-06,1,Medium,1,External_Feed
DQ560388,encounters,Out_of_Range,patient_id,2025-02-02,2025-02-12,10,High,1,Epic
DQ550690,patients,Referential_Integrity,total_charges,2025-12-24,2026-01-18,25,Medium,1,External_Feed
DQ603041,quality_measures,Coding_Error,age,2025-10-09,2025-10-10,1,Medium,1,Clarity
DQ454351,patients,Out_of_Range,encounter_date,2023-01-04,2023-01-28,24,Low,1,Epic
DQ302922,patient_surveys,Out_of_Range,icd10_code,2024-01-14,2024-02-11,28,Medium,1,Manual_Entry
DQ000543,encounters,Format_Error,patient_id,2024-05-01,2024-05-29,28,High,1,Clarity
DQ338302,patients,Out_of_Range,icd10_code,2023-09-10,2023-09-26,16,High,1,Epic
DQ520578,lab_results,Format_Error,encounter_date,2023-07-03,2023-07-11,8,High,0,Clarity
DQ182776,encounters,Late_Submission,performance_rate,2023-02-08,2023-02-16,8,Medium,1,Manual_Entry
DQ522468,encounters,Out_of_Range,patient_id,2024-06-07,2024-06-23,16,Medium,0,Manual_Entry
DQ272772,patient_surveys,Format_Error,patient_id,2025-06-09,2025-06-13,4,Low,1,Epic
DQ098025,quality_measures,Format_Error,patient_id,2025-07-06,2025-07-19,13,Medium,1,Clarity
DQ291513,quality_measures,Missing_Value,zip_code,2024-06-01,2024-06-03,2,High,0,Clarity
DQ216348,patients,Duplicate_Record,patient_id,2025-06-14,2025-06-14,0,Critical,1,Manual_Entry
DQ468564,lab_results,Missing_Value,patient_id,2024-10-08,2024-10-27,19,Medium,0,External_Feed
DQ327313,encounters,Missing_Value,total_charges,2025-09-09,2025-09-22,13,Low,1,Manual_Entry
DQ364816,encounters,Referential_Integrity,encounter_date,2023-05-02,2023-05-31,29,High,1,Epic
DQ295903,patient_surveys,Duplicate_Record,total_charges,2024-10-12,2024-11-03,22,Low,1,External_Feed
DQ004623,lab_results,Format_Error,performance_rate,2023-07-21,2023-08-10,20,High,1,Epic
DQ523543,patient_surveys,Coding_Error,patient_id,2024-08-19,2024-09-16,28,Critical,1,Clarity
DQ080778,quality_measures,Referential_Integrity,patient_id,2025-05-07,2025-06-03,27,Low,1,Clarity
DQ142263,encounters,Format_Error,icd10_code,2024-03-09,2024-03-14,5,High,1,Manual_Entry
DQ654737,patient_surveys,Format_Error,performance_rate,2024-06-30,2024-07-26,26,Medium,0,Clarity
DQ159194,encounters,Coding_Error,icd10_code,2023-01-31,2023-02-03,3,Medium,1,Manual_Entry
DQ627409,encounters,Missing_Value,icd10_code,2023-12-07,2023-12-15,8,High,1,Epic
DQ871797,encounters,Late_Submission,total_charges,2024-05-27,2024-06-12,16,High,1,Epic
DQ946733,patients,Coding_Error,patient_id,2025-04-23,2025-05-01,8,Critical,1,Manual_Entry
DQ291691,lab_results,Format_Error,age,2024-02-03,2024-02-03,0,Critical,1,Clarity
DQ635848,quality_measures,Duplicate_Record,encounter_date,2025-10-24,2025-11-22,29,Low,1,Epic
DQ875894,quality_measures,Out_of_Range,performance_rate,2023-09-23,2023-09-27,4,Low,1,Manual_Entry
DQ863881,patient_surveys,Coding_Error,zip_code,2025-05-12,2025-05-16,4,High,0,Manual_Entry
DQ813654,patient_surveys,Late_Submission,age,2024-09-06,2024-09-15,9,High,1,Epic
DQ782388,quality_measures,Referential_Integrity,icd10_code,2025-08-18,2025-08-28,10,Critical,1,External_Feed
DQ326048,encounters,Duplicate_Record,icd10_code,2025-04-22,2025-05-07,15,Medium,1,Clarity
DQ464906,patient_surveys,Missing_Value,performance_rate,2025-12-12,2025-12-31,19,Low,0,Clarity
DQ351315,encounters,Late_Submission,patient_id,2025-08-05,2025-08-20,15,Critical,1,Manual_Entry
DQ839093,patient_surveys,Late_Submission,total_charges,2023-09-24,2023-10-07,13,High,1,Manual_Entry
DQ375742,lab_results,Format_Error,age,2023-10-26,2023-11-08,13,Medium,1,Epic
DQ718808,patient_surveys,Duplicate_Record,patient_id,2025-12-17,2025-12-19,2,Critical,0,Epic
DQ478601,patient_surveys,Format_Error,icd10_code,2023-11-02,2023-11-25,23,Low,1,Epic
DQ567812,quality_measures,Duplicate_Record,total_charges,2023-02-14,2023-02-25,11,Medium,1,Manual_Entry
DQ832330,patient_surveys,Coding_Error,patient_id,2023-03-22,2023-04-13,22,Low,1,Epic
DQ518049,lab_results,Out_of_Range,encounter_date,2025-12-09,2025-12-16,7,Medium,1,External_Feed
DQ359871,patient_surveys,Late_Submission,encounter_date,2025-12-01,2025-12-16,15,High,1,External_Feed
DQ350118,lab_results,Referential_Integrity,encounter_date,2024-06-02,2024-06-24,22,Low,1,Manual_Entry
DQ067176,patient_surveys,Out_of_Range,age,2023-11-03,2023-11-12,9,Low,1,Epic
DQ680603,patient_surveys,Duplicate_Record,total_charges,2024-02-08,2024-03-05,26,Critical,1,Epic
DQ209747,encounters,Referential_Integrity,zip_code,2024-02-23,2024-03-18,24,Low,0,Epic
DQ701404,patient_surveys,Format_Error,zip_code,2023-01-17,2023-02-16,30,High,1,Epic
DQ055485,patients,Referential_Integrity,total_charges,2024-10-04,2024-10-17,13,Critical,1,External_Feed
DQ629399,encounters,Missing_Value,icd10_code,2023-03-09,2023-04-01,23,Critical,1,Epic
DQ292305,patients,Coding_Error,patient_id,2023-10-17,2023-10-26,9,Low,1,Clarity
DQ687360,encounters,Referential_Integrity,encounter_date,2025-10-27,2025-11-18,22,High,1,Manual_Entry
DQ969324,quality_measures,Duplicate_Record,age,2023-11-22,2023-12-15,23,Medium,1,Clarity
DQ692286,patient_surveys,Out_of_Range,total_charges,2024-11-06,2024-11-19,13,High,1,Manual_Entry
DQ107295,patients,Coding_Error,age,2023-11-12,2023-12-12,30,Low,1,Manual_Entry
DQ801296,patient_surveys,Format_Error,patient_id,2024-07-08,2024-07-12,4,High,1,Manual_Entry
DQ383359,patients,Late_Submission,total_charges,2025-06-07,2025-06-22,15,Low,1,Epic
DQ352781,lab_results,Coding_Error,icd10_code,2024-06-08,2024-06-29,21,Medium,0,External_Feed
DQ047117,quality_measures,Missing_Value,age,2023-09-04,2023-09-27,23,Low,0,Clarity
DQ348986,lab_results,Coding_Error,icd10_code,2025-06-04,2025-06-25,21,Medium,1,External_Feed
DQ677563,patient_surveys,Duplicate_Record,age,2025-09-05,2025-09-20,15,Critical,0,External_Feed
DQ443135,lab_results,Referential_Integrity,total_charges,2025-12-11,2025-12-16,5,Critical,1,External_Feed
DQ833824,quality_measures,Coding_Error,age,2025-12-06,2025-12-13,7,High,1,Manual_Entry
DQ464224,lab_results,Duplicate_Record,icd10_code,2024-12-17,2025-01-07,21,High,1,Clarity
DQ371828,quality_measures,Referential_Integrity,encounter_date,2023-05-02,2023-05-09,7,High,1,Epic
DQ958765,patients,Missing_Value,total_charges,2024-01-27,2024-02-05,9,High,1,Manual_Entry
DQ693972,patients,Coding_Error,total_charges,2023-03-25,2023-03-25,0,Critical,1,Clarity
DQ333868,quality_measures,Format_Error,performance_rate,2025-02-14,2025-03-11,25,Low,1,Manual_Entry
DQ594042,encounters,Late_Submission,age,2025-03-25,2025-04-03,9,Low,1,Epic
DQ603499,quality_measures,Late_Submission,patient_id,2024-09-25,2024-10-04,9,High,1,Manual_Entry
DQ065663,patients,Duplicate_Record,zip_code,2023-04-03,2023-04-04,1,High,1,Clarity
DQ320638,patients,Out_of_Range,zip_code,2024-04-12,2024-04-14,2,Low,0,Epic
DQ130001,encounters,Out_of_Range,icd10_code,2024-08-27,2024-09-23,27,Critical,1,Manual_Entry
DQ552271,encounters,Duplicate_Record,encounter_date,2025-03-04,2025-03-24,20,Critical,1,External_Feed
DQ280941,encounters,Format_Error,performance_rate,2025-05-20,2025-05-30,10,High,1,Manual_Entry
DQ245311,encounters,Coding_Error,zip_code,2023-09-13,2023-10-03,20,High,1,Clarity
DQ687866,quality_measures,Late_Submission,age,2024-01-27,2024-02-13,17,Medium,1,Epic
DQ294210,patients,Missing_Value,zip_code,2023-06-20,2023-07-19,29,Low,0,External_Feed
DQ165467,lab_results,Late_Submission,patient_id,2024-03-13,2024-03-30,17,Low,1,Clarity
DQ209639,quality_measures,Referential_Integrity,zip_code,2025-03-24,2025-04-18,25,Critical,0,Epic
DQ669412,patient_surveys,Coding_Error,zip_code,2023-12-14,2024-01-03,20,Critical,1,Epic
DQ536925,patients,Out_of_Range,icd10_code,2025-03-19,2025-04-03,15,Critical,1,Clarity
DQ952839,patient_surveys,Missing_Value,icd10_code,2024-09-30,2024-10-01,1,Low,1,Epic
DQ810734,lab_results,Format_Error,icd10_code,2023-05-19,2023-05-28,9,Low,0,External_Feed
DQ063291,quality_measures,Duplicate_Record,age,2025-07-29,2025-08-10,12,High,1,Clarity
DQ624173,patients,Late_Submission,age,2023-01-08,2023-01-30,22,Critical,1,Epic
DQ772941,lab_results,Duplicate_Record,encounter_date,2025-05-23,2025-06-05,13,High,1,Manual_Entry
DQ419049,lab_results,Late_Submission,performance_rate,2024-05-11,2024-06-02,22,Critical,1,Manual_Entry
DQ255461,patient_surveys,Coding_Error,performance_rate,2025-03-01,2025-03-21,20,Critical,1,External_Feed
DQ251113,lab_results,Coding_Error,performance_rate,2024-07-12,2024-07-30,18,Critical,1,External_Feed
DQ160148,patients,Late_Submission,icd10_code,2025-10-21,2025-11-19,29,Medium,1,Epic
DQ979460,lab_results,Referential_Integrity,patient_id,2023-02-01,2023-02-07,6,Low,1,Manual_Entry
DQ975506,patient_surveys,Coding_Error,encounter_date,2024-07-18,2024-07-27,9,Low,1,Clarity
DQ603832,patient_surveys,Out_of_Range,age,2025-09-07,2025-09-15,8,Medium,1,Clarity
DQ559815,lab_results,Duplicate_Record,performance_rate,2023-11-29,2023-12-04,5,Low,1,Manual_Entry
DQ585055,quality_measures,Duplicate_Record,zip_code,2025-11-14,2025-11-19,5,Medium,1,Epic
DQ313198,patient_surveys,Format_Error,encounter_date,2024-02-25,2024-03-03,7,Medium,0,External_Feed
DQ623460,patients,Missing_Value,age,2023-09-18,2023-10-14,26,High,1,Epic
DQ220827,lab_results,Duplicate_Record,age,2023-04-23,2023-05-16,23,Critical,1,External_Feed
DQ999584,patients,Late_Submission,encounter_date,2025-03-19,2025-03-26,7,Medium,1,External_Feed
DQ651654,quality_measures,Format_Error,performance_rate,2024-08-27,2024-09-25,29,Critical,1,External_Feed
DQ044947,patient_surveys,Missing_Value,zip_code,2023-12-20,2023-12-20,0,High,1,Epic
DQ154779,patient_surveys,Referential_Integrity,age,2025-08-15,2025-09-10,26,Low,0,Manual_Entry
DQ187614,encounters,Out_of_Range,patient_id,2023-11-22,2023-12-11,19,High,1,Manual_Entry
DQ234377,lab_results,Duplicate_Record,zip_code,2024-04-12,2024-04-21,9,Critical,1,Epic
DQ782518,patients,Coding_Error,icd10_code,2025-09-05,2025-09-18,13,Medium,1,External_Feed
DQ045138,lab_results,Format_Error,encounter_date,2024-01-08,2024-01-15,7,Critical,1,Manual_Entry
DQ175474,patient_surveys,Referential_Integrity,age,2024-08-06,2024-08-12,6,Low,1,Clarity
DQ382859,lab_results,Missing_Value,patient_id,2024-06-01,2024-06-30,29,High,1,Epic
DQ261551,quality_measures,Out_of_Range,icd10_code,2024-02-06,2024-02-26,20,Critical,1,Epic
DQ931791,quality_measures,Format_Error,encounter_date,2023-12-05,2023-12-25,20,High,1,Manual_Entry
DQ355661,quality_measures,Coding_Error,performance_rate,2023-03-23,2023-03-27,4,Medium,1,Manual_Entry
DQ811052,lab_results,Missing_Value,encounter_date,2025-11-07,2025-11-19,12,Critical,1,Epic
DQ327874,lab_results,Referential_Integrity,performance_rate,2025-08-14,2025-08-24,10,Critical,1,Epic
DQ016447,lab_results,Duplicate_Record,zip_code,2025-04-21,2025-04-27,6,Low,1,Manual_Entry
DQ117020,quality_measures,Missing_Value,performance_rate,2023-02-05,2023-02-11,6,High,1,Clarity
DQ580576,lab_results,Out_of_Range,icd10_code,2024-08-29,2024-09-18,20,Medium,1,Clarity
DQ510770,patient_surveys,Referential_Integrity,total_charges,2025-03-30,2025-04-12,13,Critical,1,Epic
DQ641222,lab_results,Out_of_Range,icd10_code,2024-11-13,2024-11-30,17,Low,1,Clarity
DQ551920,patient_surveys,Missing_Value,total_charges,2025-05-23,2025-06-15,23,Critical,1,Clarity
DQ158938,quality_measures,Referential_Integrity,icd10_code,2023-01-19,2023-01-22,3,Low,1,Epic
DQ138586,lab_results,Duplicate_Record,total_charges,2025-07-30,2025-08-02,3,Low,1,Epic
DQ441353,quality_measures,Duplicate_Record,patient_id,2024-04-24,2024-05-15,21,Medium,1,Epic
DQ848798,patient_surveys,Missing_Value,performance_rate,2025-10-08,2025-11-05,28,Low,1,Manual_Entry
DQ914828,patients,Duplicate_Record,total_charges,2025-01-11,2025-01-17,6,Critical,1,Manual_Entry
DQ635296,quality_measures,Late_Submission,icd10_code,2025-09-22,2025-10-07,15,Medium,1,Epic
DQ805516,patients,Referential_Integrity,performance_rate,2023-01-06,2023-01-12,6,Medium,1,Epic
DQ004425,encounters,Referential_Integrity,icd10_code,2023-12-23,2024-01-20,28,Medium,1,Manual_Entry
DQ562036,patients,Format_Error,icd10_code,2024-01-06,2024-01-29,23,Medium,1,Manual_Entry
DQ828809,quality_measures,Coding_Error,performance_rate,2025-03-09,2025-03-17,8,High,0,External_Feed
DQ042800,patients,Missing_Value,icd10_code,2025-07-26,2025-08-01,6,Critical,1,Epic
DQ487926,lab_results,Out_of_Range,encounter_date,2023-07-12,2023-08-03,22,Critical,1,External_Feed
